application_uuid,apply_dts,is_night_apply,is_workday_apply,is_worktime_apply,apply_amount,apply_month,register_diffdays,tg_location,login_origin,is_reapply,address_length,mobile_company,mobile_segment,net_age,age,gender,regaud_diffdays,cid_prov_lvl,addr_prov_lvl,mobile_prov_lvl,cid_city_lvl,addr_city_lvl,bank_prov_lvl,bank_city_lvl,mobile_city_lvl,job_type,rela1_lvl,rela2_lvl,rela3_lvl,cidcity_bankcity,addrcity_bankcity,mobile_cardmobile,addrcity_mobilecity,addrcity_compcity,mobilecity_compcity,tid,target
web1282099308993295,-55238879.0,0,1,1,10720,732,-838.0,1,,,14,2,5,,29,1,-73987679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099314374615,-55325279.0,0,1,1,10721,733,-839.0,1,,,14,2,5,,29,1,-74074079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099319741239,-55411679.0,0,1,1,10722,734,-840.0,1,,,14,2,5,,29,1,-74160479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099325137164,-55498079.0,0,1,1,10723,735,-841.0,1,,,14,2,5,,29,1,-74246879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099330570375,-55584479.0,0,1,1,10724,736,-842.0,1,,,14,2,5,,29,1,-74333279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099336016155,-55670879.0,0,1,1,10725,737,-843.0,1,,,14,2,5,,29,1,-74419679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099341352154,-55757279.0,0,1,1,10726,738,-844.0,1,,,14,2,5,,29,1,-74506079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099346774032,-55843679.0,0,1,1,10727,739,-845.0,1,,,14,2,5,,29,1,-74592479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099352189022,-55930079.0,0,1,1,10728,740,-846.0,1,,,14,2,5,,29,1,-74678879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099357578347,-56016479.0,0,1,1,10729,741,-847.0,1,,,14,2,5,,29,1,-74765279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099363004210,-56102879.0,0,1,1,10730,742,-848.0,1,,,14,2,5,,29,1,-74851679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099368365149,-56189279.0,0,1,1,10731,743,-849.0,1,,,14,2,5,,29,1,-74938079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099373783276,-56275679.0,0,1,1,10732,744,-850.0,1,,,14,2,5,,29,1,-75024479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099379190568,-56362079.0,0,1,1,10733,745,-851.0,1,,,14,2,5,,29,1,-75110879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099384572819,-56448479.0,0,1,1,10734,746,-852.0,1,,,14,2,5,,29,1,-75197279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099389983523,-56534879.0,0,1,1,10735,747,-853.0,1,,,14,2,5,,29,1,-75283679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099395359790,-56621279.0,0,1,1,10736,748,-854.0,1,,,14,2,5,,29,1,-75370079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099400729449,-56707679.0,0,1,1,10737,749,-855.0,1,,,14,2,5,,29,1,-75456479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099406074647,-56794079.0,0,1,1,10738,750,-856.0,1,,,14,2,5,,29,1,-75542879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099411455703,-56880479.0,0,1,1,10739,751,-857.0,1,,,14,2,5,,29,1,-75629279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099416808629,-56966879.0,0,1,1,10740,752,-858.0,1,,,14,2,5,,29,1,-75715679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099422199424,-57053279.0,0,1,1,10741,753,-859.0,1,,,14,2,5,,29,1,-75802079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099427535106,-57139679.0,0,1,1,10742,754,-860.0,1,,,14,2,5,,29,1,-75888479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099432912340,-57226079.0,0,1,1,10743,755,-861.0,1,,,14,2,5,,29,1,-75974879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099438336224,-57312479.0,0,1,1,10744,756,-862.0,1,,,14,2,5,,29,1,-76061279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099443677713,-57398879.0,0,1,1,10745,757,-863.0,1,,,14,2,5,,29,1,-76147679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099449063180,-57485279.0,0,1,1,10746,758,-864.0,1,,,14,2,5,,29,1,-76234079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099454832692,-57571679.0,0,1,1,10747,759,-865.0,1,,,14,2,5,,29,1,-76320479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099460205802,-57658079.0,0,1,1,10748,760,-866.0,1,,,14,2,5,,29,1,-76406879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099465620603,-57744479.0,0,1,1,10749,761,-867.0,1,,,14,2,5,,29,1,-76493279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099470985555,-57830879.0,0,1,1,10750,762,-868.0,1,,,14,2,5,,29,1,-76579679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099476393807,-57917279.0,0,1,1,10751,763,-869.0,1,,,14,2,5,,29,1,-76666079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099481756878,-58003679.0,0,1,1,10752,764,-870.0,1,,,14,2,5,,29,1,-76752479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099487181143,-58090079.0,0,1,1,10753,765,-871.0,1,,,14,2,5,,29,1,-76838879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099492533707,-58176479.0,0,1,1,10754,766,-872.0,1,,,14,2,5,,29,1,-76925279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099497919158,-58262879.0,0,1,1,10755,767,-873.0,1,,,14,2,5,,29,1,-77011679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099503315108,-58349279.0,0,1,1,10756,768,-874.0,1,,,14,2,5,,29,1,-77098079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099508713444,-58435679.0,0,1,1,10757,769,-875.0,1,,,14,2,5,,29,1,-77184479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099514128077,-58522079.0,0,1,1,10758,770,-876.0,1,,,14,2,5,,29,1,-77270879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099519492965,-58608479.0,0,1,1,10759,771,-877.0,1,,,14,2,5,,29,1,-77357279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099524891959,-58694879.0,0,1,1,10760,772,-878.0,1,,,14,2,5,,29,1,-77443679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099530317187,-58781279.0,0,1,1,10761,773,-879.0,1,,,14,2,5,,29,1,-77530079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099535701296,-58867679.0,0,1,1,10762,774,-880.0,1,,,14,2,5,,29,1,-77616479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099541091150,-58954079.0,0,1,1,10763,775,-881.0,1,,,14,2,5,,29,1,-77702879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099546500049,-59040479.0,0,1,1,10764,776,-882.0,1,,,14,2,5,,29,1,-77789279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099551914096,-59126879.0,0,1,1,10765,777,-883.0,1,,,14,2,5,,29,1,-77875679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099557327795,-59213279.0,0,1,1,10766,778,-884.0,1,,,14,2,5,,29,1,-77962079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099562740434,-59299679.0,0,1,1,10767,779,-885.0,1,,,14,2,5,,29,1,-78048479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099568085509,-59386079.0,0,1,1,10768,780,-886.0,1,,,14,2,5,,29,1,-78134879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099573488698,-59472479.0,0,1,1,10769,781,-887.0,1,,,14,2,5,,29,1,-78221279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099578823764,-59558879.0,0,1,1,10770,782,-888.0,1,,,14,2,5,,29,1,-78307679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099584157554,-59645279.0,0,1,1,10771,783,-889.0,1,,,14,2,5,,29,1,-78394079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099589552268,-59731679.0,0,1,1,10772,784,-890.0,1,,,14,2,5,,29,1,-78480479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099594916209,-59818079.0,0,1,1,10773,785,-891.0,1,,,14,2,5,,29,1,-78566879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099600242497,-59904479.0,0,1,1,10774,786,-892.0,1,,,14,2,5,,29,1,-78653279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099605647901,-59990879.0,0,1,1,10775,787,-893.0,1,,,14,2,5,,29,1,-78739679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099611015873,-60077279.0,0,1,1,10776,788,-894.0,1,,,14,2,5,,29,1,-78826079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099616388244,-60163679.0,0,1,1,10777,789,-895.0,1,,,14,2,5,,29,1,-78912479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099621757661,-60250079.0,0,1,1,10778,790,-896.0,1,,,14,2,5,,29,1,-78998879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099627171100,-60336479.0,0,1,1,10779,791,-897.0,1,,,14,2,5,,29,1,-79085279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099632565909,-60422879.0,0,1,1,10780,792,-898.0,1,,,14,2,5,,29,1,-79171679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099637937871,-60509279.0,0,1,1,10781,793,-899.0,1,,,14,2,5,,29,1,-79258079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099643332678,-60595679.0,0,1,1,10782,794,-900.0,1,,,14,2,5,,29,1,-79344479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099648736587,-60682079.0,0,1,1,10783,795,-901.0,1,,,14,2,5,,29,1,-79430879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099654089971,-60768479.0,0,1,1,10784,796,-902.0,1,,,14,2,5,,29,1,-79517279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099659442553,-60854879.0,0,1,1,10785,797,-903.0,1,,,14,2,5,,29,1,-79603679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099664830677,-60941279.0,0,1,1,10786,798,-904.0,1,,,14,2,5,,29,1,-79690079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099670222487,-61027679.0,0,1,1,10787,799,-905.0,1,,,14,2,5,,29,1,-79776479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099675622021,-61114079.0,0,1,1,10788,800,-906.0,1,,,14,2,5,,29,1,-79862879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099680982362,-61200479.0,0,1,1,10789,801,-907.0,1,,,14,2,5,,29,1,-79949279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099686406204,-61286879.0,0,1,1,10790,802,-908.0,1,,,14,2,5,,29,1,-80035679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099691776251,-61373279.0,0,1,1,10791,803,-909.0,1,,,14,2,5,,29,1,-80122079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099697228553,-61459679.0,0,1,1,10792,804,-910.0,1,,,14,2,5,,29,1,-80208479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099702655457,-61546079.0,0,1,1,10793,805,-911.0,1,,,14,2,5,,29,1,-80294879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099708006228,-61632479.0,0,1,1,10794,806,-912.0,1,,,14,2,5,,29,1,-80381279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099713408478,-61718879.0,0,1,1,10795,807,-913.0,1,,,14,2,5,,29,1,-80467679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099718819704,-61805279.0,0,1,1,10796,808,-914.0,1,,,14,2,5,,29,1,-80554079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099724188699,-61891679.0,0,1,1,10797,809,-915.0,1,,,14,2,5,,29,1,-80640479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099729639326,-61978079.0,0,1,1,10798,810,-916.0,1,,,14,2,5,,29,1,-80726879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099734989414,-62064479.0,0,1,1,10799,811,-917.0,1,,,14,2,5,,29,1,-80813279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099740382839,-62150879.0,0,1,1,10800,812,-918.0,1,,,14,2,5,,29,1,-80899679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099745781411,-62237279.0,0,1,1,10801,813,-919.0,1,,,14,2,5,,29,1,-80986079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099751170025,-62323679.0,0,1,1,10802,814,-920.0,1,,,14,2,5,,29,1,-81072479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099756593514,-62410079.0,0,1,1,10803,815,-921.0,1,,,14,2,5,,29,1,-81158879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099762004791,-62496479.0,0,1,1,10804,816,-922.0,1,,,14,2,5,,29,1,-81245279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099767425510,-62582879.0,0,1,1,10805,817,-923.0,1,,,14,2,5,,29,1,-81331679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099772866277,-62669279.0,0,1,1,10806,818,-924.0,1,,,14,2,5,,29,1,-81418079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099778350129,-62755679.0,0,1,1,10807,819,-925.0,1,,,14,2,5,,29,1,-81504479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099783867366,-62842079.0,0,1,1,10808,820,-926.0,1,,,14,2,5,,29,1,-81590879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099789322508,-62928479.0,0,1,1,10809,821,-927.0,1,,,14,2,5,,29,1,-81677279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099795601833,-63014879.0,0,1,1,10810,822,-928.0,1,,,14,2,5,,29,1,-81763679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099801762688,-63101279.0,0,1,1,10811,823,-929.0,1,,,14,2,5,,29,1,-81850079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099807215770,-63187679.0,0,1,1,10812,824,-930.0,1,,,14,2,5,,29,1,-81936479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099812620682,-63274079.0,0,1,1,10813,825,-931.0,1,,,14,2,5,,29,1,-82022879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099818067564,-63360479.0,0,1,1,10814,826,-932.0,1,,,14,2,5,,29,1,-82109279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099823517555,-63446879.0,0,1,1,10815,827,-933.0,1,,,14,2,5,,29,1,-82195679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099828955312,-63533279.0,0,1,1,10816,828,-934.0,1,,,14,2,5,,29,1,-82282079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099834375117,-63619679.0,0,1,1,10817,829,-935.0,1,,,14,2,5,,29,1,-82368479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099839807018,-63706079.0,0,1,1,10818,830,-936.0,1,,,14,2,5,,29,1,-82454879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099845191013,-63792479.0,0,1,1,10819,831,-937.0,1,,,14,2,5,,29,1,-82541279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099850603947,-63878879.0,0,1,1,10820,832,-938.0,1,,,14,2,5,,29,1,-82627679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099855962581,-63965279.0,0,1,1,10821,833,-939.0,1,,,14,2,5,,29,1,-82714079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099861413163,-64051679.0,0,1,1,10822,834,-940.0,1,,,14,2,5,,29,1,-82800479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099866773522,-64138079.0,0,1,1,10823,835,-941.0,1,,,14,2,5,,29,1,-82886879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099872230334,-64224479.0,0,1,1,10824,836,-942.0,1,,,14,2,5,,29,1,-82973279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099877625360,-64310879.0,0,1,1,10825,837,-943.0,1,,,14,2,5,,29,1,-83059679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099882983367,-64397279.0,0,1,1,10826,838,-944.0,1,,,14,2,5,,29,1,-83146079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099888368394,-64483679.0,0,1,1,10827,839,-945.0,1,,,14,2,5,,29,1,-83232479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099893807896,-64570079.0,0,1,1,10828,840,-946.0,1,,,14,2,5,,29,1,-83318879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099899181853,-64656479.0,0,1,1,10829,841,-947.0,1,,,14,2,5,,29,1,-83405279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099904517699,-64742879.0,0,1,1,10830,842,-948.0,1,,,14,2,5,,29,1,-83491679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099909913286,-64829279.0,0,1,1,10831,843,-949.0,1,,,14,2,5,,29,1,-83578079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099915321398,-64915679.0,0,1,1,10832,844,-950.0,1,,,14,2,5,,29,1,-83664479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099920663109,-65002079.0,0,1,1,10833,845,-951.0,1,,,14,2,5,,29,1,-83750879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099926032564,-65088479.0,0,1,1,10834,846,-952.0,1,,,14,2,5,,29,1,-83837279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099931422870,-65174879.0,0,1,1,10835,847,-953.0,1,,,14,2,5,,29,1,-83923679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099936795844,-65261279.0,0,1,1,10836,848,-954.0,1,,,14,2,5,,29,1,-84010079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099942191696,-65347679.0,0,1,1,10837,849,-955.0,1,,,14,2,5,,29,1,-84096479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099947612610,-65434079.0,0,1,1,10838,850,-956.0,1,,,14,2,5,,29,1,-84182879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099953430785,-65520479.0,0,1,1,10839,851,-957.0,1,,,14,2,5,,29,1,-84269279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099958902679,-65606879.0,0,1,1,10840,852,-958.0,1,,,14,2,5,,29,1,-84355679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099964350789,-65693279.0,0,1,1,10841,853,-959.0,1,,,14,2,5,,29,1,-84442079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099969741148,-65779679.0,0,1,1,10842,854,-960.0,1,,,14,2,5,,29,1,-84528479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099975134955,-65866079.0,0,1,1,10843,855,-961.0,1,,,14,2,5,,29,1,-84614879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099980488339,-65952479.0,0,1,1,10844,856,-962.0,1,,,14,2,5,,29,1,-84701279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099985865941,-66038879.0,0,1,1,10845,857,-963.0,1,,,14,2,5,,29,1,-84787679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099991347813,-66125279.0,0,1,1,10846,858,-964.0,1,,,14,2,5,,29,1,-84874079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282099996710087,-66211679.0,0,1,1,10847,859,-965.0,1,,,14,2,5,,29,1,-84960479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100002113426,-66298079.0,0,1,1,10848,860,-966.0,1,,,14,2,5,,29,1,-85046879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100007535515,-66384479.0,0,1,1,10849,861,-967.0,1,,,14,2,5,,29,1,-85133279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100012952954,-66470879.0,0,1,1,10850,862,-968.0,1,,,14,2,5,,29,1,-85219679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100018332944,-66557279.0,0,1,1,10851,863,-969.0,1,,,14,2,5,,29,1,-85306079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100023737590,-66643679.0,0,1,1,10852,864,-970.0,1,,,14,2,5,,29,1,-85392479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100029129685,-66730079.0,0,1,1,10853,865,-971.0,1,,,14,2,5,,29,1,-85478879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100034552527,-66816479.0,0,1,1,10854,866,-972.0,1,,,14,2,5,,29,1,-85565279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100039930233,-66902879.0,0,1,1,10855,867,-973.0,1,,,14,2,5,,29,1,-85651679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100045360800,-66989279.0,0,1,1,10856,868,-974.0,1,,,14,2,5,,29,1,-85738079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100050808584,-67075679.0,0,1,1,10857,869,-975.0,1,,,14,2,5,,29,1,-85824479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100056218324,-67162079.0,0,1,1,10858,870,-976.0,1,,,14,2,5,,29,1,-85910879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100061663953,-67248479.0,0,1,1,10859,871,-977.0,1,,,14,2,5,,29,1,-85997279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100067072500,-67334879.0,0,1,1,10860,872,-978.0,1,,,14,2,5,,29,1,-86083679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100072458119,-67421279.0,0,1,1,10861,873,-979.0,1,,,14,2,5,,29,1,-86170079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100077892981,-67507679.0,0,1,1,10862,874,-980.0,1,,,14,2,5,,29,1,-86256479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100083320318,-67594079.0,0,1,1,10863,875,-981.0,1,,,14,2,5,,29,1,-86342879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100088698539,-67680479.0,0,1,1,10864,876,-982.0,1,,,14,2,5,,29,1,-86429279.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100094120439,-67766879.0,0,1,1,10865,877,-983.0,1,,,14,2,5,,29,1,-86515679.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100099469743,-67853279.0,0,1,1,10866,878,-984.0,1,,,14,2,5,,29,1,-86602079.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100104890382,-67939679.0,0,1,1,10867,879,-985.0,1,,,14,2,5,,29,1,-86688479.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
web1282100110253116,-68026079.0,0,1,1,10868,880,-986.0,1,,,14,2,5,,29,1,-86774879.0,6,2,6,6,6,6,5,6,1,2,4,1,0,0,0,0,0,0,,0
